x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,y
0.01,5.99,31.93,26.71,0,0,14.5,30,271.441,1.348,4.398261995
0.01,5.99,30.37,24.82,0,0,14.5,30,445.983055,0.862,4.415278165
0.01,5.99,42.34,38.55,0,0,14.5,30,440.54,2.417221,4.004463311
0.01,5.99,40.61,36.64,0,0,14.5,30,338.539,4.455,3.813450382
0.01,5.99,40.36,37.67,0,0,14.5,30,229.787,3.471,3.773938175
0.01,5.99,36.11,33.07,0,0,14.5,30,370.789,1.8,3.644008758
0.01,5.99,50.39,47.25,0,0,14.5,30,996.43,2.417221,4.127504478
0.01,5.99,34.34,31.13,0,0,14.5,30,308.6450892,2.509,4.008370909
0.01,5.99,16.32,6.42,0,0,14.5,30,308.6450892,3.08,5.051757045
0.01,5.99,14.73,2.6,0,0,14.5,30,298.68,2.966,5.593255268
0.01,6.22,17.92,17.59,0,0,0,90,207.469,2.417221,4.904339274
0.01,6.54,17.37,17.03,0,0,0,90,208.71,3.56,4.907302455
0.01,6.54,27.21,27,0,0,0,90,205.78,3.4,5.353708482
0.01,6.54,18.52,18.2,0,0,0,90,192.05,3.2,5.662411986
0.01,6.54,18.79,18.48,0,0,0,90,207.469,3.92,4.783722849
0.01,6.54,3.53,0.95,0,0,0,90,348.69,3.08,6.101562851
0.01,6.54,22.5,22.24,0,0,0,90,345.419,2.417221,5.043614725
0.01,6.54,11.67,11.16,0,0,0,90,207.469,2.417221,5.882832837
0.01,6.54,26.11,25.88,0,0,0,90,191.14,2.417221,4.90736772
0.01,6.54,6.56,5.61,0,0,0,90,362.38,2.417221,6.676268695
0.01,6.54,13.47,13.03,0,0,0,90,193.67,3.32,5.331114855
0.01,6.54,24.1,23.85,0,0,0,90,207.469,2.417221,5.244097869
0.01,6.93,41.88,41.71,1,0,3.8,70,391.91,1.62,4.534833957
0.01,6.93,43.23,43.06,1,0,3.8,70,133.11,1.62,5.497735798
0.01,6.93,52.68,52.53,1,0,3.8,70,271.06,1.62,5.105227489
0.01,6.93,52.53,52.39,1,0,3.8,70,517.06,1.26,4.310083261
0.01,6.93,41.86,41.68,1,0,3.8,70,415.27,1.62,4.758064966
0.01,6.93,41.03,40.85,1,0,3.8,70,449.64,1.62,4.714380581
0.01,6.93,24.57,24.27,1,0,3.8,70,239.69,1.62,5.02371958
0.01,6.93,71,70.9,1,0,3.8,70,190,1.62,5.478001799
0.01,6.93,20.26,19.9,1,0,3.8,70,488.77,1.62,5.456288609
0.01,6.93,20.26,19.9,1,0,3.8,70,488.77,1.62,4.229285422
0.01,6.93,10.72,3.85,1,0,3.8,70,376.073,1.1,6.252378227
0.01,6.93,61.71,61.15,1,0,3.8,70,338.539,2.417221,4.351180563
0.01,6.93,67.52,66.89,1,0,3.8,70,304.08,2.417221,4.606182074
0.01,6.93,50.99,50.71,1,0,3.8,70,331.21,2.417221,5.033732606
0.01,6.93,71.39,71.28,1,0,3.8,70,376.073,2.417221,4.5628478
0.01,6.93,53.6,53.46,1,0,3.8,70,391.01,2.417221,4.180005425
0.01,6.93,69.38,68.22,1,0,3.8,70,597.12,2.417221,3.720205559
0.01,6.93,78.41,78.32,1,0,3.8,70,477.652,2.417221,3.999015849
0.01,6.93,79.25,79.16,1,0,3.8,70,597.12,2.19,4.452417573
0.01,6.93,35.49,35.28,1,0,3.8,70,513.7,2.417221,4.492995487
0.01,6.93,15.23,8.65,1,0,3.8,70,288.62,1.1,6.161831266
0.01,6.93,3.85,0.15,1,0,3.8,70,462.24,1.98,6.192250244
0.01,6.93,20.8,20.44,1,0,3.8,70,295.01,1.62,5.127712641
0.01,6.93,20.34,19.97,1,0,3.8,70,597.12,1.68,5.669310029
0.01,6.93,58.8,58.68,1,0,3.8,70,271.441,2.24,4.272033459
0.01,6.93,35.52,35.31,1,0,3.8,70,274.5,1.62,4.838713021
0.01,6.93,76.97,76.87,1,0,3.8,70,198.74,2.417221,5.499141183
0.01,6.93,43.94,43.77,1,0,3.8,70,116.35,1.62,5.656591051
0.01,6.93,45.58,45.42,1,0,3.8,70,126.4,2.417221,4.568001181
0.01,6.93,39.85,39.66,1,0,3.8,70,284.79,1.57,5.088815092
0.01,6.93,39.51,39.32,1,0,3.8,70,367.57,1.62,4.837586199
0.01,6.93,9.96,9.19,1,0,3.8,70,729.65,1.62,5.792858965
0.01,6.93,10.97,10.27,1,0,3.8,70,338.539,1.62,5.542651993
0.01,6.93,9.64,8.84,1,0,3.8,70,1428,1.62,6.070322268
0.01,6.93,11.07,10.38,1,0,3.8,70,270.84,1.62,5.847021747
0.01,6.93,12.82,12.23,1,0,3.8,70,349.85,1.62,6.124195622
0.01,6.93,14.34,13.81,1,0,3.8,70,221.78,1.88,5.697094601
0.01,6.93,18.33,17.92,1,0,3.8,70,663.31,1.63,5.036585165
0.01,6.93,22.68,22.36,1,0,3.8,70,333.85,1.88,5.723268934
0.01,6.93,79.81,79.71,1,0,3.8,70,641.557,1.62,5.077152993
0.01,6.93,30.49,30.25,1,0,3.8,70,281.61,1.68,4.730503209
0.01,6.93,54.15,54.01,1,0,3.8,70,370.789,1.62,5.069289675
0.01,6.93,27.93,27.67,1,0,3.8,70,370.789,1.78,5.613586888
0.01,6.93,24.82,24.52,1,0,3.8,70,215.54,1.62,5.555765783
0.01,6.93,3.88,0,1,0,3.8,70,477.652,2.07,6.653945728
0.01,6.93,94.64,94.56,1,0,3.8,70,169.72,1.62,4.776806054
0.01,6.93,48.39,48.24,1,0,3.8,70,712.822,1.62,4.248802676
0.01,6.93,44.35,39.69,1,0,3.8,70,684.935,1.1,4.229521401
0.01,6.93,74.26,74.16,1,0,3.8,70,248.62,1.62,5.619243022
0.01,6.93,72.2,72.09,1,0,3.8,70,306.3,1.62,5.303397799
0.01,6.93,117.08,117.02,1,0,3.8,70,338.539,2.417221,4.826821512
0.01,6.93,30.81,30.56,1,0,3.8,70,209.87,1.62,5.3230988
0.01,6.93,30.86,30.62,1,0,3.8,70,425.3,1.62,5.411337558
0.01,6.93,73,72.9,1,0,3.8,70,895.36,0.004,4.267264199
0.01,6.93,83.45,83.37,1,0,3.8,70,1315.92,1.62,4.246615289
0.01,6.93,87.87,87.78,1,0,3.8,70,259.9,1.62,4.824476569
0.01,6.93,34.32,33.94,1,0,3.8,70,684.935,1.61,4.247873663
0.01,6.93,68.16,68.05,1,0,3.8,70,338.539,2.417221,4.429581011
0.01,6.93,71.33,71.23,1,0,3.8,70,582.9,1.62,4.62293627
0.01,6.93,76.05,75.96,1,0,3.8,70,1249.86,1.62,3.943173159
0.01,6.93,77.43,77.34,1,0,3.8,70,594.47,1.62,4.927191248
0.01,6.93,74.14,74.04,1,0,3.8,70,873.1,1.62,4.42973523
0.01,6.93,58.65,58.52,1,0,3.8,70,190.14,1.62,5.633046678
0.01,6.93,32.78,28.66,1,0,3.8,70,271.441,1.2,4.545095265
0.01,6.93,14.69,14.18,1,0,3.8,70,671.77,1.62,5.638206616
0.01,6.93,8.5,7.58,1,0,3.8,70,370.789,1.62,5.926604214
0.01,6.93,9.31,8.48,1,0,3.8,70,370.789,1.99,5.722938569
0.01,6.93,63.15,63.03,1,0,3.8,70,1020.62,1.62,4.370864191
0.01,6.93,24.23,23.92,1,0,3.8,70,267.71,1.62,5.337167578
0.01,6.93,47.57,47.41,1,0,3.8,70,400.62,1.26,4.329995803
0.01,6.93,77.42,77.32,1,0,3.8,70,155.11,1.62,4.864240122
0.01,6.93,18.51,12.15,1,0,3.8,70,714,1.1,5.829969035
0.01,6.93,18.41,12.04,1,0,3.8,70,714,1.1,6.109788956
0.01,6.93,17.47,11.03,1,0,3.8,70,376.073,1.1,6.250437948
0.01,6.93,34.09,33.87,1,0,3.8,70,453.98,1.62,4.358788102
0.01,6.93,75.17,75.07,1,0,3.8,70,659.81,1.62,4.001188454
0.01,6.1,29.2,26.75,0,1,0,47,338.6,2.417221,3.754008371
0.01,6.69,4.38,0,0,0,3.7,63,274.5,2.417221,6.176240421
0.01,7.01,6.96,0,1,0,5.2,14,513.703,2.417221,7.20247768
0.01,7.01,41.97,40.23,1,0,5.2,14,338.539,0.72,5.104519221
0.01,7.01,19.95,15.97,1,0,5.2,14,457.06,3.179,4.755088585
0.01,7.01,8.18,0,1,0,5.2,14,712.822,2.417221,6.423621643
0.01,7.01,14.33,7.88,1,0,5.2,14,311.75,2.48,6.034533261
0.01,7.01,28.78,26.52,1,0,5.2,14,513.703,2.417221,5.269952521
0.01,7.28,69.27,69.21,0,0,0,90,271.441,2.417221,4.861108378
0.01,7.28,144.93,144.9,0,0,0,90,234.8825426,3.091,3.705453181
0.01,7.28,137.28,137.25,0,0,0,90,308.6450892,1.84,3.320189157
0.01,7.28,135.26,135.22,0,0,0,90,367.53,2.04,3.833889437
0.01,7.28,87.99,87.94,0,0,0,90,271.441,2.417221,4.588504197
0.01,7.28,131.95,131.92,0,0,0,90,308.6450892,2.84,3.322926759
0.01,7.28,34.99,34.86,0,0,0,90,370.789,2.417221,4.774092168
0.01,7.28,154.29,154.26,0,0,0,90,308.6450892,5.031,3.642115241
0.01,7.28,144.16,144.13,0,0,0,90,445.983055,0.32,3.274077025
0.01,7.28,89.74,89.69,0,0,0,90,345.419,2.417221,4.627177293
0.01,7.28,137.47,137.44,0,0,0,90,308.6450892,3.324,3.661101553
0.01,7.28,150.12,150.09,0,0,0,90,308.6450892,4.467,3.833594725
0.01,7.28,157.97,157.94,0,0,0,90,271.441,1,3.996077229
0.01,7.28,190.08,190.05,0,0,0,90,338.539,2.71,2.718318087
0.01,7.28,172.47,172.45,0,0,0,90,376.073,3.068,3.487024216
0.01,7.28,161.26,161.23,0,0,0,90,308.6450892,5.759,4.150966406
0.01,7.28,19.97,19.74,0,0,0,90,271.441,2.417221,5.904522024
0.01,7.28,128.1,128.06,0,0,0,90,271.441,2.44,4.0073933
0.01,7.28,21.98,21.78,0,0,0,90,345.419,2.417221,4.937861807
0.01,7.28,157.49,157.46,0,0,0,90,271.9,6.091,3.80924138
0.01,7.28,126.36,126.33,0,0,0,90,445.983055,0.21,3.147895584
0.01,7.28,135.92,135.88,0,0,0,90,308.6450892,3.04,3.662955716
0.01,7.28,121.83,121.8,0,0,0,90,308.6450892,2.417221,3.897577348
0.01,7.28,63.06,62.98,0,0,0,90,345.419,2.417221,4.848128529
0.01,7.28,146.92,146.89,0,0,0,90,270.19,3.014,4.094378578
0.01,7.28,148.1,148.07,0,0,0,90,445.983055,0.32,4.012153428
0.01,7.28,122.65,122.61,0,0,0,90,445.983055,1.2,3.903809601
0.01,7.28,136.32,136.29,0,0,0,90,337,2.884,3.967714793
0.01,7.28,68.72,68.66,0,0,0,90,338.539,2.417221,4.434509495
0.01,7.28,156.03,156,0,0,0,90,234.8825426,3.134,4.048017653
0.01,7.28,54.34,54.25,0,0,0,90,345.419,2.417221,4.653589939
0.01,7.28,167.3,167.27,0,0,0,90,316.02,3.549,3.688321363
0.01,7.28,11.43,11.03,0,0,0,90,379.32,2.417221,5.505098118
0.01,7.28,164.39,164.36,0,0,0,90,301,4.852,3.791221771
0.01,7.28,153.07,153.04,0,0,0,90,445.983055,0.76,3.700430232
0.01,7.28,148.73,148.7,0,0,0,90,405.1888981,1.939,3.488224817
0.01,7.28,159.16,159.13,0,0,0,90,315.06,2.574,3.641260894
0.01,7.28,151.73,151.7,0,0,0,90,349.43,3.278,3.943169546
0.01,7.28,161.59,161.56,0,0,0,90,308.6450892,4.659,3.469595555
0.01,7.28,161.02,160.99,0,0,0,90,405.1888981,3.421,3.458641906
0.01,7.28,163.99,163.96,0,0,0,90,294.247,5.345,3.912073043
0.01,7.28,160.88,160.85,0,0,0,90,270.19,5.602,4.074953721
0.01,7.28,148.5,148.47,0,0,0,90,445.983055,0.32,3.268464679
0.01,7.28,143.15,143.12,0,0,0,90,361.167702,3.253,3.921371665
0.01,7.28,132.12,132.08,0,0,0,90,308.6450892,2.36,3.614218015
0.01,7.28,157.44,157.41,0,0,0,90,234.8825426,5.396,4.003799459
0.01,7.28,3.71,2.19,0,0,0,90,684.935,2.417221,6.581910062
0.01,7.28,27.12,26.96,0,0,0,90,345.419,2.417221,4.850541539
0.01,7.28,17.58,17.32,0,0,0,90,345.419,2.417221,5.067975148
0.01,7.28,27.01,26.84,0,0,0,90,345.419,2.417221,4.858286729
0.01,7.28,172.35,172.32,0,0,0,90,280.86,3.174,3.561413519
0.01,7.28,36.27,36.15,0,0,0,90,207.469,2.417221,4.526372597
0.01,7.28,117.54,117.5,0,0,0,90,229.787,0.96,3.989943847
0.01,7.28,94.53,94.48,0,0,0,90,370.789,2.417221,3.824188899
0.01,7.28,96.05,96,0,0,0,90,370.789,0.76,3.75902441
0.01,7.28,79.82,79.76,0,0,0,90,271.441,1.04,4.418111171
0.01,7.28,141.95,141.92,0,0,0,90,401.37,2.467,3.620566525
0.01,7.28,150.13,150.1,0,0,0,90,308.6450892,4.326,4.032331309
0.01,7.28,50.94,50.85,0,0,0,90,684.935,2.417221,3.831508677
0.01,7.28,163.57,163.54,0,0,0,90,308.6450892,2.298,3.482776219
0.01,7.28,158.28,158.25,0,0,0,90,271.441,1.348,3.111508577
0.01,7.28,151.56,151.53,0,0,0,90,445.983055,0.862,3.29285579
0.01,7.28,136.75,136.72,0,0,0,90,234.8825426,2.428,3.769059727
0.01,7.28,41.54,41.43,0,0,0,90,684.935,2.417221,4.250912034
0.01,7.28,132.97,132.94,0,0,0,90,308.6450892,2.509,3.423904147
0.01,7.28,132.35,132.32,0,0,0,90,308.6450892,3.08,3.822394545
0.01,7.28,23.8,23.62,0,0,0,90,353.63,2.417221,5.394937847
0.01,6.69,36.77,35.66,1,0,5,40,550,2.892,4.472089399
0.01,6.69,68.93,65.84,1,0,5,40,821.6894831,2.417221,3.928133389
0.01,6.69,68.62,66.33,1,0,5,40,234.8825426,3.091,4.177474318
0.01,6.69,38,37.67,1,0,5,40,445.983055,2.417221,3.905288385
0.01,6.69,46.91,46.65,1,0,5,40,821.6894831,2.417221,4.019874166
0.01,6.69,39.73,39.41,1,0,5,40,308.6450892,1.84,4.544383191
0.01,6.69,41.41,41.11,1,0,5,40,367.53,2.04,4.660621629
0.01,6.69,8.66,3.3,1,0,5,40,297.71,3.182,5.782844917
0.01,6.69,47.98,47.72,1,0,5,40,308.6450892,2.84,4.67717999
0.01,6.69,44.11,41.27,1,0,5,40,308.6450892,5.031,4.364040099
0.01,6.69,18.36,12.39,1,0,5,40,545.66,0.32,6.232505241
0.01,6.69,17.15,9.44,1,0,5,40,355.81,1.04,6.117993327
0.01,6.69,19.74,19.1,1,0,5,40,445.983055,0.32,5.296473357
0.01,6.69,65.43,64.63,1,0,5,40,308.6450892,3.324,4.696777117
0.01,6.69,61.96,59.35,1,0,5,40,308.6450892,4.467,4.797819181
0.01,6.69,16.88,15.87,1,0,5,40,821.6894831,0.32,4.937545241
0.01,6.69,40.34,34.78,1,0,5,40,234.8825426,2.751162791,4.735303522
0.01,6.69,14.7,0,1,0,5,40,267.49,2.834,5.928708556
0.01,6.69,12.44,11.39,1,0,5,40,308.6450892,1.76,6.066773391
0.01,6.69,50.38,46.05,1,0,5,40,361.167702,4.245,4.428237283
0.01,6.69,49.81,45.44,1,0,5,40,160.58,3.347,4.452773181
0.01,6.69,20.72,20.1,1,0,5,40,450.28,1.52,6.191039676
0.01,6.69,47.04,42.96,1,0,5,40,308.6450892,5.759,4.66100207
0.01,6.69,57.51,57.29,1,0,5,40,405.1888981,1.64,4.169967401
0.01,6.69,53.45,53.21,1,0,5,40,271.441,2.44,4.529665027
0.01,6.69,48.87,45.68,1,0,5,40,245.06,5.606,5.043912089
0.01,6.69,46.74,43.2,1,0,5,40,271.9,6.091,5.297544048
0.01,6.69,48.63,48.37,1,0,5,40,445.983055,0.21,4.022450777
0.01,6.69,44.79,44.51,1,0,5,40,308.6450892,3.04,4.954940623
0.01,6.69,36.55,36.2,1,0,5,40,234.8825426,2.417221,4.882017001
0.01,6.69,82.32,82.01,1,0,5,40,308.6450892,2.417221,4.605260442
0.01,6.69,66.64,63.73,1,0,5,40,234.8825426,2.417221,4.661753249
0.01,6.69,22.21,21.64,1,0,5,40,445.983055,0.32,5.538625457
0.01,6.69,53.94,53.71,1,0,5,40,445.983055,1.2,4.112294219
0.01,6.69,57.02,56.55,1,0,5,40,337,2.884,4.063004644
0.01,6.69,144.71,144.62,1,0,5,40,338.539,2.417221,3.969078373
0.01,6.69,23.07,17.82,1,0,5,40,234.8825426,1.72,5.282164951
0.01,6.69,69.5,66.43,1,0,5,40,234.8825426,3.134,4.343210844
0.01,6.69,77.45,74.7,1,0,5,40,370.789,2.417221,4.32803405
0.01,6.69,42.2,37.18,1,0,5,40,316.02,3.549,4.623533602
0.01,6.69,5.43,0,1,0,5,40,525.79,5.331,6.622834511
0.01,6.69,41.17,36.39,1,0,5,40,301,4.852,5.147669589
0.01,6.69,29.88,23.51,1,0,5,40,297.07,3.35,5.311659819
0.01,6.69,22.5,12.92,1,0,5,40,416.58,1,5.166900463
0.01,6.69,28.3,20.36,1,0,5,40,234.8825426,2.804,5.904843005
0.01,6.69,23.41,15.54,1,0,5,40,277.98,3.267,5.398405364
0.01,6.69,20.45,9.87,1,0,5,40,740.05,0.32,5.363103384
0.01,6.69,36.62,35.03,1,0,5,40,365.22,2.918,5.592692678
0.01,6.69,30.7,28.98,1,0,5,40,445.983055,2.45,5.324590588
0.01,6.69,27.26,25.66,1,0,5,40,445.983055,0.76,5.323840191
0.01,6.69,23.77,21.2,1,0,5,40,1015.88,0.32,5.491407224
0.01,6.69,24.03,19.73,1,0,5,40,316.46,2.169,5.804767992
0.01,6.69,20.81,12.42,1,0,5,40,255,0.32,5.494927146
0.01,6.69,31.16,30.19,1,0,5,40,405.1888981,1.939,5.027231374
0.01,6.69,26.73,23.4,1,0,5,40,315.06,2.574,5.908180444
0.01,6.69,37.36,35.43,1,0,5,40,349.43,3.278,6.141997076
0.01,6.69,31.33,27.82,1,0,5,40,270.19,2.797,4.940502981
0.01,6.69,33.99,29.52,1,0,5,40,308.6450892,4.659,5.597817343
0.01,6.69,27.01,21.17,1,0,5,40,308.71,3.317,6.112752115
0.01,6.69,8.44,0,1,0,5,40,380.06,4.1,6.669861569
0.01,6.69,31.48,28.82,1,0,5,40,376.073,2.724,5.107129591
0.01,6.69,22.49,13.8,1,0,5,40,398.42,1.135,5.967314411
0.01,6.69,34.2,32.39,1,0,5,40,376.073,3.025,5.845924539
0.01,6.69,29.74,25.6,1,0,5,40,405.1888981,3.421,4.847559009
0.01,6.69,20.3,15.11,1,0,5,40,1222.52,0.0368,4.900958677
0.01,6.69,19.07,9.87,1,0,5,40,706.22,2.417221,5.757670423
0.01,6.69,5.92,0,1,0,5,40,628.99,5.034,6.189521888
0.01,6.69,57.68,53.94,1,0,5,40,381.23,2.771,3.72467736
0.01,6.69,51.89,47.79,1,0,5,40,405.1888981,3.583,4.22412097
0.01,6.69,18.5,17.81,1,0,5,40,445.983055,0.32,5.147367312
0.01,6.69,59.62,58.32,1,0,5,40,361.167702,3.253,4.990198355
0.01,6.69,56.59,56.36,1,0,5,40,308.6450892,2.36,4.73132504
0.01,6.69,35.81,35.46,1,0,5,40,425.34,2.417221,4.367556941
0.01,6.69,21.36,20.77,1,0,5,40,602.1,0.32,5.367877757
0.01,6.69,31.66,31.27,1,0,5,40,821.6894831,2.417221,4.365921823
0.01,6.69,31.69,31.3,1,0,5,40,554.002,2.417221,3.853100314
0.01,6.69,25.36,24.86,1,0,5,40,670.84,0.32,5.125686121
0.01,6.69,56.92,53.57,1,0,5,40,234.8825426,5.396,4.861897926
0.01,6.69,52.12,51.88,1,0,5,40,271.441,2.417221,4.290677476
0.01,6.69,39.91,34.31,1,0,5,40,361.167702,4.234,4.738476667
0.01,6.69,37.19,36.86,1,0,5,40,684.935,2.417221,4.311790097
0.01,6.69,37.24,36.9,1,0,5,40,445.983055,2.417221,4.335933971
0.01,6.69,37.33,37,1,0,5,40,684.935,2.417221,4.475074688
0.01,6.69,37.57,37.23,1,0,5,40,445.983055,2.417221,4.316263869
0.01,6.69,37.8,37.47,1,0,5,40,445.983055,2.417221,4.835663787
0.01,6.69,38.03,37.7,1,0,5,40,327.44,2.417221,4.944835946
0.01,6.69,46.58,46.31,1,0,5,40,821.6894831,2.417221,4.212437263
0.01,6.69,33.67,26.77,1,0,5,40,349.54,2.417221,4.643576799
0.01,6.69,39.29,33.56,1,0,5,40,405.1888981,2.177,5.098547485
0.01,6.69,85.43,85.28,1,0,5,40,308.6450892,2.894,3.800152365
0.01,6.69,75.8,75.64,1,0,5,40,338.539,2.417221,3.948356441
0.01,6.69,45.03,43.22,1,0,5,40,405.1888981,3.903,5.040896393
0.01,6.69,24.76,16.92,1,0,5,40,405.1888981,2.458,5.429526744
0.01,6.69,71.47,71.3,1,0,5,40,338.539,2.417221,4.323617942
0.01,6.69,35.88,35.53,1,0,5,40,821.6894831,2.417221,5.122071297
0.01,6.69,12.51,7.89,1,0,5,40,445.983055,2.596,5.625991956
0.01,6.69,51.85,51.61,1,0,5,40,308.6450892,2.417221,4.155259834
0.01,6.69,5.92,3.16,1,0,5,40,269.14,2.417221,6.542985813
0.01,6.69,5.48,2.11,1,0,5,40,285.93,3.344,5.936600144
0.01,6.69,85.49,83.01,1,0,5,40,405.1888981,2.738,3.841816329
0.01,6.69,84.54,82.03,1,0,5,40,370.789,2.417221,4.52078772
0.01,6.69,12.09,0,1,0,5,40,280.86,3.174,6.012509145
0.01,6.69,24.08,13.34,1,0,5,40,445.983055,0.366476868,5.795314809
0.01,6.69,7.01,4.92,1,0,5,40,2016.13,3.088,5.999369032
0.01,6.69,7.26,5.26,1,0,5,40,508.08,1.295,5.836811314
0.01,6.69,41.67,41.37,1,0,5,40,551.56,2.417221,4.202802402
0.01,6.69,7.46,5.54,1,0,5,40,345.419,2.417221,6.208023586
0.01,6.69,36.12,35.77,1,0,5,40,455.3753976,1.198,5.449176855
0.01,6.69,85.9,85.75,1,0,5,40,308.6450892,2.417221,4.03715436
0.01,6.69,31.74,24.42,1,0,5,40,405.1888981,1.99,4.635662853
0.01,6.69,41.93,36.61,1,0,5,40,376.073,2.417221,5.156022965
0.01,6.69,51.79,47.58,1,0,5,40,271.441,2.40625,4.556668334
0.01,6.69,79.99,79.83,1,0,5,40,821.6894831,0.76,4.165372275
0.01,6.69,52.18,48.02,1,0,5,40,477.652,2.417221,4.157278145
0.01,6.69,54.45,50.47,1,0,5,40,508.83,2.417221,4.941961065
0.01,6.69,6.5,0,1,0,5,40,282.25,2.417221,6.438990874
0.01,6.69,98.96,98.83,1,0,5,40,370.789,0.76,4.048263541
0.01,6.69,49.32,44.89,1,0,5,40,376.073,0.5,4.671072723
0.01,6.69,64.8,64.6,1,0,5,40,345.419,2.417221,4.015763764
0.01,6.69,103.16,103.04,1,0,5,40,345.419,0.84,3.962070309
0.01,6.69,107.7,107.59,1,0,5,40,271.441,1.12,3.64375376
0.01,6.69,108.29,108.18,1,0,5,40,271.441,1.04,4.509740354
0.01,6.69,39.31,38.86,1,0,5,40,401.37,2.467,5.335609394
0.01,6.69,147.55,147.47,1,0,5,40,271.441,2.417221,4.416918326
0.01,6.69,35.02,34.55,1,0,5,40,379.43,2.073,4.882975998
0.01,6.69,57.03,53.24,1,0,5,40,376.073,2.417221,4.569459735
0.01,6.69,41.56,41.26,1,0,5,40,821.6894831,2.417221,4.532921028
0.01,6.69,109.13,107.2,1,0,5,40,338.539,2.417221,4.286577323
0.01,6.69,50.22,48.06,1,0,5,40,308.6450892,4.326,4.901024358
0.01,6.69,26.45,17.28,1,0,5,40,336.2,2.654,6.38092179
0.01,6.69,16.74,1.69,1,0,5,40,715.12,0.32,5.514601848
0.01,6.69,64.76,61.46,1,0,5,40,370.789,3.438,4.314062232
0.01,6.69,13.42,0,1,0,5,40,557.42,0.32,6.60439092
0.01,6.69,10.05,5.59,1,0,5,40,308.6450892,2.298,5.874037498
0.01,6.69,13.35,12.38,1,0,5,40,445.983055,0.862,4.957606094
0.01,6.69,5.35,0,1,0,5,40,251.24,6.13,6.55059449
0.01,6.69,5.19,0,1,0,5,40,370.52,2.417221,6.453897363
0.01,6.69,5.3,1.74,1,0,5,40,440.54,2.417221,6.539892612
0.01,6.69,57.2,53.43,1,0,5,40,229.787,3.471,5.051694278
0.01,6.69,22.28,10.31,1,0,5,40,376.073,0.32,5.538818299
0.01,6.69,83.72,81.66,1,0,5,40,234.8825426,2.428,4.19573082
0.01,6.69,23.64,23.1,1,0,5,40,996.43,2.417221,4.977678041
0.01,6.69,58,54.28,1,0,5,40,271.441,5.818232977,4.230462761
0.01,6.69,77.56,76.38,1,0,5,40,308.6450892,2.509,3.756493864
0.01,6.69,51.71,51.46,1,0,5,40,308.6450892,3.08,4.14237029
0.01,6.69,49.1,48.36,1,0,5,40,376.073,5.067,4.286965508
0.01,6.69,64.66,64.46,1,0,5,40,821.6894831,2.417221,3.872427661
0.01,6.69,81.69,81.54,1,0,5,40,345.419,2.417221,3.774821898
0.01,6.69,71.69,71.51,1,0,5,40,338.539,2.417221,4.017960152
0.01,6.9,158.61,158.08,0,0,0.2,85,256,2.417221,3.605346363
0.01,6.9,95.79,95.72,0,0,0.2,85,256,2.417221,4.947660797
0.01,6.9,3.23,0.94,0,0,0.2,85,312,2.417221,6.549665862
0.01,6.9,23.18,22.5,0,0,0.2,85,312,2.417221,5.580771299
0.01,6.9,70.26,69.04,0,0,0.2,85,609,2.417221,4.119497397
0.01,6.9,8.12,7.08,0,0,0.2,85,609,2.417221,6.177912827
0.01,6.9,87.41,86.94,0,0,0.2,85,609,2.417221,4.254914726
0.01,6.9,21.8,21.35,0,0,0.2,85,256,2.417221,4.317066988
0.01,6.9,19.62,19.14,0,0,0.2,85,256,2.417221,5.421462759
0.01,6.9,120.17,119.64,0,0,0.2,85,609,2.417221,4.32368801
0.01,6.9,3,0,0,0,0.2,85,312,2.417221,6.55534894
0.01,6.9,3.45,1.46,0,0,0.2,85,256,2.417221,6.472972164
0.01,6.4,74.06,72.82,0,1,2.8,43,659.6,2.417221,3.165792005
0.01,6.4,79.6,79.33,0,1,2.8,43,338.6,2.417221,3.019684132
0.01,6.4,19.54,14.13,0,1,2.8,43,659.6,2.417221,5.152101991
0.01,6.4,44.15,43.13,0,1,0,45,338.6,2.417221,4.124014127
0.01,6.4,3.47,0,0,1,0,45,219.75,2.417221,5.696327284
0.01,7.51,69.62,68.09,0,0,0,88,175,2.417221,5.388885411
0.01,7.51,13.52,10.56,0,0,0,88,523,2.417221,5.140441284
0.01,7.51,58.28,56.49,0,0,0,88,274.5,2.417221,4.807465532
0.01,7.51,180.55,180.24,0,0,0,88,338.6,2.417221,2.795503483
0.01,7.51,127.05,126.04,0,0,0,88,274.5,2.417221,4.588613914
0.01,7.51,66.05,65.53,0,0,0,88,659.6,2.417221,4.012142245
0.01,7.51,60.91,60.43,0,0,0,88,274.5,2.417221,4.580500541
0.01,7.51,66.69,64.95,0,0,0,88,346,2.417221,5.036623399
0.01,7.51,15.43,13.6,0,0,0,88,276,2.417221,5.766557451
0.01,7.51,142.29,141.37,0,0,0,88,659.6,2.417221,4.57377429
0.01,7.51,55.48,53.34,0,0,0,88,338.6,2.417221,5.169832942
0.01,7.51,32.42,31.74,0,0,0,88,424.8,2.417221,4.915521303
0.01,7.51,60.05,58.33,0,0,0,88,424.8,2.417221,4.526131518
0.01,7.51,51.95,49.66,0,0,0,88,424.8,2.417221,3.879107929
0.01,7.51,7.4,3.62,0,0,0,88,811,2.417221,5.297867976
0.01,7.51,31.41,30.74,0,0,0,88,274.5,2.417221,4.688182879
0.01,7.51,145.62,145.06,0,0,0,88,274.5,2.417221,3.969427083
